PDB,RES
6IGN,3.451
6IGP,2.4
6IGQ,2.3
6IGR,2.6
6IGS,2.16
6IGU,2.11
6IGV,2.999
6IGW,1.979
6IGX,2.995
6IGY,1.948
6IH0,1.21
6IH1,1.95
6IH3,1.942
6IH4,2.6
6IH5,2.468
6IH7,2.25
6IHC,2.4
6IHD,2.3
6IHE,1.9
6IHG,2.397
6IHH,1.8
6IHI,1.78
6IHJ,2.7
6IHL,1.573
6IHR,1.348
6IHS,1.4
6IHT,1.569
6IHU,1.84
6IHV,1.9
6IHW,1.55
6IHZ,2.6
6II1,1.34
6II2,3.5
6II6,2.1
6II7,2.48
6II8,3.32
6IID,2.986
6IIE,2.142
6IIG,3.208
6IIH,1.958
6III,2.113
6IIK,1.97
6IIL,2.2
6IIM,2.21
6IIN,2.53
6IIP,0.951
6IIQ,1.85
6IIR,2.2
6IIS,2.358
6IIU,2.5
6IIV,3
6IIW,1.699
6IIX,1.73
6IIY,1.29
6IJ1,1.521
6IJ2,1.7
6IJ4,1.86
6IJ6,1.95
6IJ7,2.701
6IJA,3.214
6IJB,2.111
6IJC,2.3
6IJD,3.206
6IJE,1.55
6IJH,2.6
6IJI,2.7
6IJK,2
6IJL,2.351
6IJM,2.016
6IJN,1.66
6IJP,1.85
6IJR,2.85
6IJS,2.15
6IJT,2.9
6IJX,2.2
6IJY,1.04
6IK4,1.9
6IK6,2.791
6IK7,3.1
6IK9,2.435
6IKA,2.598
6IKG,2.3
6IKI,2.204
6IKJ,1.76
6IKM,3.398
6IKN,3
6IKO,3.756
6IKX,2.2
6IKY,1.9
6IKZ,2.33
6IL0,1.93
6IL2,2.41
6IL3,2.5
6IL9,1.72
6ILB,2.51
6ILD,1.882
6ILE,2.9
6ILF,2.7
6ILG,2.6
6ILI,1.45
6ILQ,2.408
6ILS,1.8
6ILT,2.2
6ILU,1.601
6ILW,1.575
6ILX,1.45
6ILZ,3.261
6IM0,2.6
6IM3,2
6IM4,1.93
6IM5,1.701
6IM6,1.702
6IM7,1.97
6IM8,1.801
6IM9,3.3
6IMB,1.549
6IMC,2.51
6IME,1.55
6IMF,2.3
6IMI,1.46
6IMJ,2.554
6IML,2.35
6IMO,1.55
6IMP,2.62
6IMQ,2.06
6IMR,1.503
6IMT,1.483
6IMU,2
6IMX,1.602
6IMY,1.501
6IMZ,2.1
6IN0,1.501
6IN2,1.75
6IN4,1.8
6IN5,2.916
6IN7,1.96
6IN8,2.2
6IN9,1.801
6INB,1.8
6INC,1.604
6IND,1.872
6INE,2.6
6INF,1.69
6INH,2.1
6INK,1.7
6INL,1.75
6INM,1.999
6INN,3.001
6INR,2.34
6INT,1.942
6INU,2.65
6INW,1.798
6INX,1.429
6INY,1.997
6IO0,2.2
6IO1,1.803
6IO4,3.1
6IO6,2.64
6IO9,1.9
6IOA,2.15
6IOB,2.002
6IOC,1.624
6IOD,1.66
6IOE,2.9
6IOG,1.55
6IOH,2
6IOJ,2.29
6IOM,2.594
6IOP,2.3
6IOR,2.5
6IOU,2.1
6IOV,2.351
6IOW,1.7
6IOY,1.94
6IP0,2.4
6IP9,1.85
6IPA,2.47
6IPB,1.78
6IPC,4.443
6IPE,1.7
6IPF,1.77
6IPG,1.62
6IPH,1.65
6IPI,1.8
6IPJ,1.98
6IPK,2.15
6IPM,1.72
6IPN,1.6
6IPO,2.998
6IPP,2.699
6IPQ,3.103
6IPT,1.7
6IPU,1.99
6IPV,2.2
6IPW,2.1
6IPX,2.634
6IPY,1.343
6IPZ,1.576
6IQ1,2.485
6IQ6,2.29
6IQC,1.49
6IQD,2.84
6IQE,1.701
6IQF,1.457
6IQG,2.998
6IQH,2.999
6IQI,2.4
6IQJ,1.922
6IQK,3.6
6IQM,1.85
6IQN,2.54
6IQO,2.11
6IQQ,2.8
6IQT,1.922
6IQU,2.9
6IQX,1.432
6IQY,1.6
6IR1,1.919
6IR2,1.393
6IR4,2
6IR6,1.642
6IR7,1.277
6IR8,2.3
6IRB,2.661
6IRC,3.538
6IRD,2.813
6IRI,1.38
6IRJ,1.65
6IRK,1.75
6IRL,2.1
6IRP,1.954
6IRQ,1.91
6IRV,2.7
6IRW,2.9
6IRZ,2
6IS0,1.8
6IS3,1.549
6IS4,1.854
6IS5,2.501
6IS6,2.4
6IS8,1.68
6IS9,1.86
6ISA,2
6ISB,2.5
6ISD,2.4
6ISE,2.8
6ISG,3.401
6ISI,3.2
6ISJ,2.3
6ISL,1.77
6ISN,1.98
6ISO,2.95
6ISP,1.88
6ISQ,1.86
6ISR,2.6
6ISS,1.53
6ISU,1.866
6ISV,2.5
6ITA,1.2
6ITD,2
6ITE,1.739
6ITG,1.42
6ITJ,1.994
6ITK,2
6ITL,1.97
6ITP,1.572
6ITQ,1.526
6ITT,2.103
6ITU,2.17
6ITV,1.881
6ITW,2.4
6ITX,2.75
6ITY,2.14
6ITZ,2.96
6IU0,2.38
6IU1,2.89
6IU3,2.7
6IU4,3.5
6IU5,2.25
6IU6,2.9
6IU8,2.7
6IUA,1.7
6IUB,1.902
6IUC,3.4
6IUD,2.506
6IUF,2.052
6IUH,1.8
6IUJ,2.25
6IUL,2.25
6IUM,2
6IUO,2.3
6IUP,2
6IUQ,2.348
6IUS,2.12
6IUV,2.332
6IUX,1.195
6IUY,2.2
6IV0,2.9
6IV1,3.18
6IV2,2.62
6IV3,2.515
6IV4,3.14
6IV5,1.749
6IV7,1.937
6IV8,2.15
6IV9,1.86
6IVE,2.3
6IVH,2.5
6IVK,2.65
6IVL,3.4
6IVM,2.95
6IVN,3.1
6IVP,3.8
6IVQ,2.65
6IVR,2.8
6IVW,3.72
6IVZ,2.4
6IW0,3.6
6IW3,1.64
6IW4,2.801
6IW5,2.5
6IW6,2.402
6IW7,2.692
6IW8,2.8
6IWA,2.4
6IWB,2.5
6IWF,1.707
6IWG,1.8
6IWI,2.155
6IWK,1.501
6IWL,2.34
6IWN,2.408
6IWO,2.35
6IWP,2.4
6IWQ,2.95
6IWR,2.604
6IWT,2.53
6IWV,1.52
6IWY,2.6
6IX1,1.28
6IX2,1.478
6IX3,2.13
6IX5,1.7
6IX6,1.43
6IX7,1.835
6IX8,1.659
6IX9,1.776
6IXD,1
6IXE,3.35
6IXG,3.801
6IXI,2.07
6IXJ,2.8
6IXK,2.2
6IXL,1.75
6IXM,1.601
6IXN,1.87
6IXO,1.901
6IXP,2.733
6IXQ,3.06
6IXR,2.854
6IXT,1.78
6IXV,3.8
6IXW,3.253
6IXX,1.999
6IXZ,1.98
6IY0,2.5
6IY1,2.11
6IY4,1.59
6IY6,3.6
6IY9,2.4
6IYA,3
6IYB,2.091
6IYE,1.55
6IYF,1.764
6IYG,1.5
6IYH,1.7
6IYI,2.2
6IYK,2.45
6IYL,2.56
6IYM,2.1
6IYO,2.2
6IYR,2.05
6IYS,3
6IYT,1.78
6IYU,2.199
6IYX,1.8
6IYY,1.796
6IYZ,2.2
6IZ0,2.3
6IZ1,2.399
6IZ2,2.069
6IZ3,3.791
6IZ4,3.098
6IZ6,3.293
6IZ8,2.7
6IZ9,2.199
6IZB,1.899
6IZC,1.55
6IZD,1.6
6IZE,2.29
6IZH,1.754
6IZK,2.29
6IZM,1.8
6IZN,1.75
6IZS,2.03
6IZT,2.03
6IZW,2.4
6J00,2.14
6J02,1.803
6J03,1.48
6J04,1.899
6J05,1.86
6J06,2.65
6J07,3.298
6J09,3
6J0D,1.9
6J0E,1.6
6J0G,1.6
6J0H,1.52
6J0K,2
6J0O,1.8
6J0P,1.79
6J0Q,2
6J0T,2.8
6J0V,2.314
6J0W,2.4
6J0Y,1.8
6J0Z,2.889
6J10,2.3
6J11,3
6J13,2.4
6J14,1.4
6J17,1.975
6J18,2
6J19,1.978
6J1A,1.96
6J1B,1.99
6J1C,2.09
6J1E,2.4
6J1G,2.5
6J1H,2.101
6J1I,2.29
6J1J,2
6J1K,2.824
6J1L,2.3
6J1M,2.001
6J1O,1.7
6J1P,1.759
6J1Q,1.6
6J1R,1.601
6J1S,1.83
6J1T,1.783
6J1U,2.8
6J1V,2
6J1W,1.501
6J1X,2.3
6J1Z,2.7
6J20,2.7
6J22,2.2
6J23,1.9
6J24,2.244
6J27,1.66
6J28,1.9
6J29,1.6
6J2A,1.4
6M7H,1.6
6M7I,1.701
6M7K,1.1
6M7L,2.648
6M7M,1.101
6M7O,3
6M7P,1.75
6M7T,2.8
6M7U,3.4
6M7V,3.062
6M7X,2.095
6M7Y,2.794
6M7Z,2.5
6M80,1.1
6M81,1.782
6M85,2.71
6M86,3.6
6M87,2.609
6M88,1.9
6M89,1.85
6M8D,2
6M8E,2
6M8F,1.1
6M8H,2.07
6M8M,1.2
6M8N,1.55
6M8O,2.5
6M8P,3.31
6M8Q,2.49
6M8R,3.2
6M8S,3.71
6M8T,1.67
6M8U,2.221
6M8V,2.221
6M8W,1.1
6M8Y,1.1
6M8Z,1.83
6M90,2.05
6M97,3.03
6M98,3.21
6M9A,2.3
6M9B,1.548
6M9C,1.8
6M9D,2
6M9F,1.3
6M9G,2.35
6M9H,1.79
6M9K,2.3
6M9L,2.45
6M9M,1.401
6M9R,1.69
6M9S,2.08
6M9T,2.5
6M9W,1.5
6M9Y,1.35
6M9Z,1.2
6MA1,2.75
6MA2,2.1
6MA3,2
6MA4,2
6MA5,2
6MA6,2.182
6MA7,2.09
6MAA,1.394
6MAB,1.7
6MAC,2.34
6MAE,1.8
6MAG,2.07
6MAI,1.8
6MAJ,2.139
6MAK,2.13
6MAL,2.6
6MAM,4.1
6MAN,2.35
6MAP,1.08
6MAS,1.3
6MAU,2.11
6MAW,1.75
6MAX,1.42
6MAY,2.05
6MAZ,1.55
6MB0,1.55
6MB4,2.302
6MB6,2.25
6MB8,1.6
6MB9,2.5
6MBA,1.799
6MBB,1.59
6MBC,1.752
6MBD,1.95
6MBE,2.25
6MBF,1.543
6MBH,1.7
6MBI,2.834
6MBJ,1.78
6MBK,1.69
6MBL,2.197
6MBN,1.957
6MBO,1.591
6MBP,1.947
6MBQ,1.35
6MBT,1.45
6MBU,1.45
6MBV,1.695
6MBX,2.4
6MBY,1.496
6MBZ,3.21
6MC0,2
6MC6,2.747
6MC8,2.5
6MCA,2.455
6MCJ,1.712
6MCK,3.77
6MCP,2.5
6MCQ,2.57
6MCR,1.48
6MCS,1.52
6MCT,1.9
6MCU,2.572
6MCV,3.3
6MCW,2.4
6MCX,2.3
6MCY,1.748
6MCZ,2.1
6MD0,1.95
6MD1,2.2
6MD2,2.2
6MD3,2.29
6MD4,2.24
6MD5,1.7
6MD7,1.96
6MD8,1.4
6MD9,2.12
6MDA,2.21
6MDB,2.34
6MDC,2.14
6MDD,2.05
6MDE,2.1
6MDF,2.46
6MDH,1.37
6MDQ,2.15
6MDT,3.816
6MDU,1.15
6MDV,2.5
6MDW,1.5
6MDY,2.55
6MDZ,3.4
6ME1,1.97
6ME2,2.8
6ME4,3.2
6ME5,3.2
6ME6,2.8
6MEA,1.35
6MEB,1.8
6MED,2.04
6MEF,2.9
6MEG,1.41
6MEJ,2.8
6MEK,3.1
6MEL,2.06
6MEN,1.5
6MEP,2.893
6MES,2.9
6MEV,2.6
6MEW,1.78
6MEY,1.42
6MEZ,1.74
6MF0,3.2
6MF2,3.609
6MF4,1.8
6MF6,3.4
6MF9,2.037
6MFA,1.754
6MFB,2.5
6MFC,2.589
6MFF,2.6
6MFH,2.04
6MFI,1.839
6MFJ,2.62
6MFK,1.65
6MFL,1.9
6MFN,2.5
6MFQ,2.6
6MFR,3.6
6MFS,2.85
6MFT,2.315
6MFU,1.6
6MFV,3.4
6MFX,2.2
6MFY,2.5
6MG1,1.75
6MG2,1.928
6MG3,2.05
6MG5,1.8
6MG6,2.1
6MGB,1.8
6MGC,1.35
6MGD,2.5
6MGE,2.95
6MGF,2.982
6MGH,1.95
6MGI,2.986
6MGK,2.1
6MGL,1.5
6MGM,1.791
6MGN,1.901
6MGO,2.2
6MGP,2.13
6MGQ,2.924
6MGR,1.97
6MGU,1.54
6MGX,2.6
6MGY,1.6
6MGZ,1.647
6MH0,1.65
6MH1,1.6
6MH2,2.8
6MH3,1.92
6MH4,2.15
6MH5,2.887
6MH6,1.8
6MH7,1.74
6MH8,4.2
6MH9,2.02
6MHA,1.497
6MHB,2.75
6MHC,2
6MHD,2.16
6MHE,2.2
6MHF,2
6MHH,2.083
6MHI,1.35
6MHK,1.93
6MHL,1.82
6MHN,1.67
6MHP,1.73
6MHR,2.8
6MI0,2.73
6MI1,2.3
6MI2,2.72
6MI3,1.783
6MI6,2.95
6MIA,1.399
6MIC,1.531
6MIG,1.7
6MIH,1.6
6MII,3.15
6MIJ,1.955
6MIK,1.7
6MIL,1.93
6MIM,2.525
6MIN,1.9
6MIP,2
6MIS,1.98
6MIT,3.2
6MIU,1.9
6MIW,2
6MIY,2.75
6MJ1,2.6
6MJ3,3.8
6MJ5,1.853
6MJ6,2.45
6MJ7,1.412
6MJ8,3.03
6MJA,2.35
6MJB,2.27
6MJC,1.79
6MJE,2.5
6MJG,2.123
6MJH,2.06
6MJI,2.3
6MJJ,1.93
6MJK,1.45
6MJL,2.5
6MJM,2.2
6MJN,1.75
6MJO,1.9
6MJP,2.85
6MJQ,3
6MJR,2.012
6MJS,1.85
6MJT,1.893
6MJU,2.45
6MJW,2.405
6MJX,2.6
6MJY,1.56
6MK0,3.005
6MK2,3.35
6MK3,1.478
6MK6,1.7
6MKA,2.698
6MKB,2.5
6MKD,3.2
6MKF,2.8
6MKH,2.62
6MKI,2.984
6MKJ,2.864
6MKK,1.442
6MKL,1.7
6MKM,1.673
6MKN,3.46
6MKO,2.09
6MKR,3.355
6MKT,1.6
6MKU,1.727
6MKV,2.107
6MKW,2.32
6MKX,2.284
6MKY,2.9
6MKZ,2.65
6ML0,1.68
6ML1,1.9
6ML2,1.874
6ML4,1.482
6ML5,1.65
6ML6,1.54
6ML7,1.75
6ML8,2.92
6ML9,1.687
6MLA,1.582
6MLB,2.15
6MLD,1.66
6MLE,1.858
6MLF,1.75
6MLG,1.892
6MLH,1.65
6MLI,1.883
6MLJ,1.6
6MLK,2.45
6MLL,1.86
6MLN,1.721
6MLO,1.717
6MLP,1.485
6MLS,1.77
6MLT,1.9
6MLV,2.082
6MLW,1.9
6MLX,2
6MLY,2.7
6MM1,1.9
6MM2,1.04
6MM5,1.95
6MM7,1.85
6MMC,1.42
6MME,1.9
6MMO,1.86
6MMQ,2.02
6MMZ,3.3
6MN0,2.4
6MN1,2.25
6MN2,2.744
6MN3,2.4
6MN4,2.8
6MN6,3.36
6MN8,2.35
6MNF,2.758
6MNG,2.662
6MNH,1.73
6MNI,1.696
6MNJ,2.2
6MNM,3.1
6MNN,2.83
6MNO,2.9
6MNP,2.202
6MNQ,1.804
6MNU,2.172
6MNY,2.8
6MNZ,2.66
6MO0,2.7
6MO1,3
6MO2,2.8
6MO4,1.844
6MO5,1.851
6MO6,2.59
6MO7,1.85
6MO8,1.8
6MO9,1.801
6MOA,1.271
6MOB,1.8
6MOE,2.091
6MOG,1.21
6MOH,3.2
6MOK,5.101
6MOL,3.163
6MOM,2.1
6MON,2.711
6MOP,1.9
6MOQ,2.198
6MOR,1.79
6MOS,1.8
6MOT,1.71
6MOU,2.24
6MOV,1.752
6MOW,2.354
6MOX,2.18
6MOY,2.5
6MOZ,2.1
6MP0,2
6MP1,2.211
6MP2,1.98
6MP3,1.907
6MP5,2.99
6MP7,1.75
6MP8,1.89
6MP9,1.89
6MPA,1.9
6MPC,1.8
6MPF,3.33
6MPI,3.33
6MPK,1.58
6MPM,1.4
6MPN,1.4
6MPQ,1.95
6MPR,1.7
6MPS,1.86
6MPT,1.649
6MPW,2.5
6MPX,1.9
6MPY,2
6MPZ,2
6MQ0,1.9
6MQ1,2.5
6MQ2,2.5
6MQ3,3.569
6MQ4,1.4
6MQ5,2.146
6MQ6,3.05
6MQ7,1.78
6MQ9,1.86
6MQC,1.99
6MQD,1.6
6MQE,2.459
6MQF,1.693
6MQG,1.5
6MQH,1.7
6MQI,1.87
6MQJ,2.125
6MQK,2.19
6MQL,2.17
6MQM,3.484
6MQN,1.6
6MQO,3.2
6MQP,3.296
6MQQ,2.05
6MQR,2.45
6MQS,2.997
6MQU,3.17
6MQV,2
6MQW,2.09
6MQX,2.01
6MQY,1.9
6MQZ,2.07
6MR0,2.649
6MR1,1.35
6MR2,2.404
6MR3,2.05
6MR4,2.71
6MR5,1.85
6MR7,2.144
6MR8,1.897
6MR9,1.35
6MRA,1.7
6MRE,2.5
6MRF,1.65
6MRG,2.77
6MRN,2.29
6MRO,1.6
6MRP,2.403
6MRR,1.18
6MRS,1.541
6MRV,1.8
6MRY,2.3
6MS1,1.35
6MS2,2.494
6MS3,1.95
6MS4,2.001
6MS7,1.43
6MS8,1.9
6MSA,2.06
6MSC,2.36
6MSL,3.104
6MSN,1.591
6MSO,2.053
6MSQ,1.28
6MSR,1.55
6MSS,3
6MSV,2.4
6MSW,2.169
6MSX,1.43
6MT0,2.2
6MT1,1.84
6MT3,1.21
6MT4,1.55
6MT5,1.55
6MT6,1.31
6MT7,1.78
6MT8,1.35
6MTF,1.92
6MTG,1.85
6MTH,1.35
6MTJ,2.336
6MTK,2
6MTL,1.35
6MTM,3
6MTO,2.634
6MTP,2.036
6MTQ,2.7
6MTR,1.798
6MTT,1.7
6MTU,2.141
6MTV,2.597
6MTX,2.051
6MTY,2.951
6MTZ,2.15
6MU0,1.1
6MU3,2.327
6MU4,1.62
6MU5,1.912
6MU6,2.551
6MU7,2.501
6MU9,0.97
6MUA,2.91
6MUD,2.69
6MUE,1.9
6MUF,2.91
6MUG,2.954
6MUH,1.8
6MUK,1.93
6MUL,3.09
6MUM,3.06
6MUQ,1.67
6MUY,1.8
6MUZ,1.839
6MV0,1.97
6MV1,2.15
6MV2,2.05
6MV4,1.37
6MV5,2.1
6MV6,1.5
6MV7,2.59
6MV8,1.95
6MV9,2.95
6MVA,2.02
6MVD,3.1
6MVE,2.55
6MVF,2.55
6MVG,2.8
6MVH,2.4
6MVI,1.89
6MVJ,1.809
6MVK,2.3
6MVL,1.61
6MVM,1.895
6MVN,2.2
6MVO,1.95
6MVP,2
6MVQ,2.14
6MVR,1.95
6MVT,2.3
6MVU,1.488
6MVV,2.9
6MVW,3.198
6MVX,3.455
6MVY,3.002
6MVZ,0.83
6MW0,0.78
6MW1,0.77
6MW2,0.77
6MW4,1.55
6MW7,2.194
6MW8,1.756
6MWB,2.6
6MWD,2.327
6MWE,2.05
6MWF,1.75
6MWG,2.501
6MWH,2.2
6MWI,1.75
6MWJ,2.05
6MWK,1.8
6MWL,1.5
6MWN,2.838
6MWR,3.3
6MWS,1.22
6MWW,2.76
6MWY,2.594
6MWZ,1.657
6MX0,1.73
6MX1,1.671
6MX2,2.5
6MX3,1.362
6MX6,1.749
6MX8,1.96
6MX9,1.35
6MXC,1.993
6MXE,2.47
6MXR,2.04
6MXS,1.95
6MXT,2.959
6MXU,1.85
6MXV,1.78
6MXW,2.049
6MXX,2.298
6MXY,1.624
6MXZ,2.5
6MY0,2.2
6MY5,1.73
6MYA,2.05
6MYB,1.899
6MYC,2.396
6MYD,1.399
6MYE,1.1
6MYH,2.9
6MYI,1.15
6MYK,1.8
6MYM,2.45
6MYN,2.744
6MYR,2.15
6MYT,2.27
6MYV,2.2
6MYW,1.157
6MZ0,1.969
6MZ1,1
6MZ2,0.83
6MZ3,1.088
6MZF,4.4
6MZG,3.208
6MZK,2.5
6MZO,1.653
6MZP,2.1
6MZQ,2
6MZW,2.2
6MZZ,1.8
6N00,1.9
6N01,1.98
6N02,2
6N03,2.1
6N04,1.998
6N05,2.5
6N08,1.916
6N0A,1.75
6N0B,1.739
6N0D,1.453
6N0I,2.6
6N0J,1.79
6N0K,1.46
6N0M,3.3
6N0O,1.943
6N0P,2.37
6N0Q,2.04
6N0R,1.544
6N0S,1.92
6N0T,2.511
6N0U,2.1
6N0W,2.7
6N0X,1.44
6N10,2.3
6N14,1.522
6N16,2.302
6N17,1.639
6N1A,1.6
6N1B,1.3
6N1C,2
6N1D,3.2
6N1E,1.7
6N1F,2.05
6N1G,3.995
6N1K,3.057
6N1L,1.722
6N1M,1.55
6N1N,1.601
6N1O,1.55
6N1S,3
6N1Z,2.7
6N20,1.95
6N21,2.04
6N29,2.5
6N2A,1.88
6N2B,2.65
6N2C,1.75
6N2F,2.27
6N2G,3.003
6N2H,1.72
6N2I,3.5
6N2J,1.8
6N2K,1.72
6N2L,1.85
6N2N,1.937
6N2R,2.1
6N2S,2.457
6N2T,2.6
6N2U,1.254
6N2X,3
6N31,2.6
6N32,2.2
6N33,2.25
6N34,2.8
6N35,1.747
6N36,1.45
6N39,2.15
6N3D,1.13
6N3E,1.893
6N3F,2.099
6N3G,2.43
6N3H,2.6
6N3I,3.69
6N3K,2.2
6N3L,2.61
6N3N,3.01
6N3O,2.4
6N3S,1.193
6N3V,1.45
6N3W,1.75
6N3Y,1.8
6N3Z,2.238
6N41,2.5
6N42,2.199
6N43,2.289
6N45,2.64
6N46,3.708
6N47,2.6
6N4F,3.01
6N4I,3.541
6N4J,1.95
6N4K,1.756
6N4L,1.13
6N4O,2.899
6N4P,1.851
6N4T,1.945
6N4W,1.4
6N4Y,3.262
6N4Z,1.4
6N53,2.7
6N55,3.085
6N56,2.35
6N59,1.02
6N5A,3.3
6N5B,3.5
6N5C,1.95
6N5E,3
6N5G,2.6
6N5I,1.498
6N5J,1.37
6N5U,2.66
6N5V,2.549
6N5W,2.15
6N5X,2.051
6N5Z,2.45
6N62,3.803
6N63,1.72
6N67,1.9
6N69,2
6N6A,1.5
6N6G,2.018
6N6H,1.757
6N6I,1.431
6N6J,1.317
6N6K,1.418
6N6M,2.788
6N6N,1.877
6N6O,2.6
6N6P,1.95
6N6Q,2.5
6N6R,1.95
6N6T,1.25
6N6U,1.55
6N6V,1.55
6N6W,3.25
6N6X,3.1
6N6Y,3.501
6N6Z,2.642
6N70,2.738
6N71,2.45
6N72,2.735
6N73,2.398
6N75,2.991
6N76,2.892
6N77,1.64
6N78,1.83
6N79,2.27
6N7A,1.33
6N7B,1.81
6N7C,1.69
6N7D,1.78
6N7E,3.5
6N7F,1.9
6N7J,3.684
6N7L,2.1
6N7M,1.78
6N7O,1.7
6N7Q,2.1
6N7U,2.03
6N7Y,2
6N7Z,2.55
6N81,2.579
6N82,2
6N83,2
6N84,1.75
6N85,2.5
6N86,3.9
6N87,1.588
6N8D,3.1
6N8E,3
6N8G,2
6N8P,3.193
6N8R,1.91
6N8S,3.9
6N8X,1.495
6N8Y,1.554
6N90,1.755
6N91,2.05
6N94,1.75
6N95,1.798
6N96,1.7
6N97,1.75
6N98,1.55
6N99,2.8
6N9A,2.5
6N9B,1.219
6N9D,2.67
6N9E,3.7
6N9H,1.039
6N9I,1.6
6N9J,2.17
6N9K,1.6
6N9L,2.01
6N9M,1.449
6N9N,3.3
6N9O,3.5
6N9P,2.23
6N9Q,2.35
6N9R,1.75
6N9T,2.576
6NA3,1.8
6NA4,1.722
6NA5,1.75
6NA6,2.1
6NAD,2.902
6NAE,2.75
6NAF,2.5
6NAG,2.683
6NAL,2.3
6NAO,3.23
6NAQ,2.022
6NAU,1.55
6NAW,2.399
6NAX,1.551
6NAY,2.199
6NAZ,3.081
6NB0,1.9
6NB2,1.85
6NB5,3
6NBA,2.495
6NBG,2.05
6NBK,1.91
6NBL,2.15
6NBM,1.9
6NBO,1.95
6NBP,1.7
6NBR,2.8
6NBS,1.9
6NBT,2.4
6NBU,2.75
6NBW,2.5
6NC1,1.598
6NC4,1.6
6NC6,3.2
6NC7,3
6NC8,2.601
6NC9,1.8
6NCA,3.3
6NCE,2.598
6NCI,2.08
6NCJ,2
6NCK,2.7
6NCN,1.82
6NCO,1.707
6NCP,2.76
6NCQ,1.9
6NCR,1.75
6NCS,1.8
6NCT,3.35
6NCU,3.5
6NCW,2.1
6NCY,2.05
6NCZ,2.2
6ND2,2.243
6ND7,1.36
6NDA,3.15
6NDB,3.2
6NDC,3.35
6NDD,3.05
6NDI,2.6
6NDJ,2.27
6NDK,3.64
6NDL,2
6NDN,1.768
6NDO,3.58
6NDP,3.89
6NDQ,1.601
6NDR,1.6
6NDS,1.65
6NDT,1.424
6NDV,1.502
6NDW,1.725
6NDX,3.04
6NDZ,2.264
6NE2,1.299
6NE5,1.85
6NE6,1.7
6NE7,1.99
6NE9,1.738
6NEA,2.419
6NEE,1.9
6NEH,1.52
6NEK,1.63
6NEN,2.151
6NEO,5.94
6NEP,2.098
6NER,3.59
6NES,1.75
6NEU,2.3
6NEV,2.303
6NEX,2.15
6NEY,1.68
6NEZ,2.2
6NF0,2.7
6NF1,2.6
6NF3,2.33
6NFA,2.7
6NFD,1.17
6NFE,1.75
6NFF,2
6NFG,2.76
6NFH,1.4
6NFI,2.41
6NFJ,3.19
6NFK,1.86
6NFL,1.731
6NFM,2.53
6NFN,2.63
6NFO,2.93
6NFP,1.7
6NFQ,2
6NFR,1
6NFS,1.5
6NFT,1.65
6NFU,2.09
6NFX,1.95
6NFZ,2.966
6NG1,2.15
6NG2,1.93
6NG3,2.88
6NG4,1.776
6NG5,1.96
6NG6,2.044
6NG7,2
6NG8,1.9
6NG9,1.954
6NGA,1.98
6NGB,1.9
6NGC,1.998
6NGD,1.8
6NGE,2.102
6NGF,1.993
6NGG,1.95
6NGH,2
6NGI,1.8
6NGJ,1.756
6NGK,1.83
6NGL,1.83
6NGM,1.693
6NGN,1.9
6NGP,1.976
6NGQ,1.95
6NGR,1.819
6NGS,1.9
6NGT,1.942
6NGU,2
6NGV,1.829
6NGW,1.858
6NGY,1.928
6NGZ,2
6NH0,1.898
6NH1,2.216
6NH2,2.29
6NH3,2.01
6NH4,2.27
6NH5,1.959
6NH6,2.189
6NH7,1.9
6NH8,1.8
6NH9,1.85
6NHB,2.03
6NHC,2.16
6NHD,2.1
6NHE,1.999
6NHF,1.83
6NHG,2.8
6NHI,2.1
6NHK,2.777
6NHL,2.101
6NHS,2
6NHU,2.3
6NHX,1.4
6NHZ,1.8
6NI0,2.3
6NI1,1.9
6NI4,1.1
6NI5,1.3
6NI6,1.201
6NI7,1.15
6NI8,1.45
6NI9,1.201
6NIA,1.05
6NIB,1.2
6NIC,2.2
6NID,1.86
6NIE,1.95
6NIF,2.002
6NIG,2.35
6NIH,2.3
6NII,2.15
6NIM,1.78
6NIN,3.6
6NIO,1.37
6NIQ,1.353
6NIR,2.704
6NIT,3.8
6NIU,4.303
6Q2X,2.1
6Q30,1.5
6Q31,1.78
6Q34,1.82
6Q35,1.4
6Q36,2.01
6Q37,2.211
6Q38,1.74
6Q39,2.213
6Q3A,3.1
6Q3B,1.11
6Q3C,1.29
6Q3D,1.93
6Q3E,2.03
6Q3F,1.18
6Q3K,1.5
6Q3M,2.52
6Q3O,2.23
6Q3S,2.5
6Q3T,2.15
6Q3U,1.64
6Q3V,1.882
6Q3W,1.962
6Q3Y,1.2
6Q3Z,2
6Q40,2.412
6Q41,1.03
6Q43,1.16
6Q45,3.6
6Q46,1.7
6Q47,1.57
6Q48,1.03
6Q49,1
6Q4A,1.13
6Q4B,1.12
6Q4C,1.73
6Q4D,1.07
6Q4E,1.06
6Q4F,1.21
6Q4G,0.98
6Q4H,1
6Q4J,1.05
6Q4L,2.3
6Q4M,2.2
6Q4N,2.8
6Q4O,2.8
6Q4P,2.8
6Q4Q,1.45
6Q4R,1.6
6Q4S,1.83
6Q4T,1.997
6Q4U,2.005
6Q4V,2.006
6Q4W,1.55
6Q4Y,1.7
6Q4Z,1.55
6Q50,1.6
6Q52,2.3
6Q53,3.701
6Q54,1.4
6Q55,2
6Q56,2
6Q58,1.5
6Q5A,1.55
6Q5B,2.22
6Q5E,2.7
6Q5F,2.5
